ticker,time,Open,High,Low,Close,Volume
G.MI,2026-06-23 09:00:00+0200,42.54999923706055,42.68000030517578,42.20000076293945,42.459999084472656,1619706.0
ENEL.MI,2026-06-23 09:00:00+0200,9.782999992370605,9.918000221252441,9.751999855041504,9.899999618530273,15652281.0
